seed,arm,round,accuracy,macro_f1,loss
59,no_cloud,6,0.21875,0.173065019349889,1.3981535099446774
59,no_cloud,7,0.21875,0.173065019349889,1.3981534149497747
59,no_cloud,8,0.21875,0.173065019349889,1.3981534354388714
59,no_cloud,9,0.21875,0.173065019349889,1.398153344169259
59,no_cloud,10,0.21875,0.173065019349889,1.398153342306614
59,no_cloud,11,0.21875,0.173065019349889,1.3981532417237759
59,no_cloud,12,0.21875,0.173065019349889,1.3981531877070665
59,no_cloud,13,0.21875,0.173065019349889,1.398153118789196
59,no_cloud,14,0.21875,0.173065019349889,1.3981530983000994
59,no_cloud,15,0.21875,0.173065019349889,1.3981530256569386
59,no_cloud,16,0.21875,0.173065019349889,1.3981530331075191
59,no_cloud,17,0.21875,0.173065019349889,1.3981530144810677
59,no_cloud,18,0.21875,0.173065019349889,1.3981529474258423
59,no_cloud,19,0.21875,0.173065019349889,1.398152893409133
59,no_cloud,20,0.21875,0.173065019349889,1.3981528580188751
59,no_cloud,21,0.21875,0.173065019349889,1.3981528151780367
59,no_cloud,22,0.21875,0.173065019349889,1.3981528040021658
59,no_cloud,23,0.21875,0.173065019349889,1.3981527779251337
59,no_cloud,24,0.21875,0.173065019349889,1.3981527537107468
59,no_cloud,25,0.21875,0.173065019349889,1.3981527872383595
59,no_cloud,26,0.21875,0.173065019349889,1.3981526978313923
59,no_cloud,27,0.21875,0.173065019349889,1.3981526624411345
59,no_cloud,28,0.21875,0.173065019349889,1.3981526531279087
59,no_cloud,29,0.21875,0.173065019349889,1.3981526922434568
59,no_cloud,30,0.21875,0.173065019349889,1.3981526736170053
59,no_cloud,31,0.21875,0.173065019349889,1.398152681067586
